,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeEDT,TimeEST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
0,Overcast,2016-01-01 05:51:00,25.0,,-,51,N/A,30.06,42.1,,12:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
1,Overcast,2016-01-01 06:51:00,25.0,,-,53,N/A,30.06,41.0,,1:51 AM,10.0,Variable,3.5,0,New York City,New York,10001
2,Overcast,2016-01-01 07:51:00,26.1,,-,55,N/A,30.06,41.0,,2:51 AM,10.0,West,4.6,280,New York City,New York,10001
3,Overcast,2016-01-01 08:51:00,26.1,,-,55,N/A,30.06,41.0,,3:51 AM,10.0,West,9.2,280,New York City,New York,10001
4,Overcast,2016-01-01 09:51:00,26.1,,16.1,58,N/A,30.04,39.9,,4:51 AM,10.0,West,10.4,270,New York City,New York,10001
5,Overcast,2016-01-01 10:51:00,26.1,,-,58,N/A,30.05,39.9,,5:51 AM,10.0,WNW,6.9,290,New York City,New York,10001
6,Overcast,2016-01-01 11:51:00,26.1,,-,60,N/A,30.06,39.0,,6:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
7,Overcast,2016-01-01 12:51:00,25.0,,-,57,N/A,30.05,39.0,,7:51 AM,10.0,West,6.9,280,New York City,New York,10001
8,Partly Cloudy,2016-01-01 13:51:00,24.1,,-,55,N/A,30.06,39.0,,8:51 AM,10.0,West,6.9,260,New York City,New York,10001
9,Overcast,2016-01-01 14:51:00,25.0,,-,55,N/A,30.06,39.9,,9:51 AM,10.0,WNW,4.6,290,New York City,New York,10001
10,Overcast,2016-01-01 15:51:00,24.1,,19.6,53,N/A,30.05,39.9,,10:51 AM,10.0,Variable,5.8,0,New York City,New York,10001
11,Overcast,2016-01-01 16:51:00,23.0,,-,51,N/A,30.02,39.9,,11:51 AM,10.0,West,9.2,270,New York City,New York,10001
12,Overcast,2016-01-01 17:51:00,23.0,,19.6,51,N/A,29.99,39.9,,12:51 PM,10.0,West,13.8,280,New York City,New York,10001
13,Overcast,2016-01-01 18:51:00,23.0,,21.9,51,N/A,29.97,39.9,,1:51 PM,10.0,Variable,6.9,0,New York City,New York,10001
14,Overcast,2016-01-01 19:51:00,21.0,,26.5,49,N/A,29.98,39.0,,2:51 PM,10.0,WNW,11.5,290,New York City,New York,10001
15,Overcast,2016-01-01 20:51:00,19.9,,-,46,N/A,29.97,39.0,,3:51 PM,10.0,North,-9999.0,0,New York City,New York,10001
16,Clear,2016-01-01 21:51:00,19.9,,18.4,48,N/A,29.97,37.9,,4:51 PM,10.0,West,11.5,280,New York City,New York,10001
17,Clear,2016-01-01 22:51:00,19.9,,19.6,48,N/A,29.99,37.9,,5:51 PM,10.0,WNW,8.1,300,New York City,New York,10001
18,Partly Cloudy,2016-01-01 23:51:00,19.9,,18.4,50,N/A,30.00,37.0,,6:51 PM,10.0,WNW,12.7,290,New York City,New York,10001
19,Clear,2016-01-02 00:51:00,19.0,,16.1,48,N/A,30.02,37.0,,7:51 PM,10.0,West,9.2,280,New York City,New York,10001
20,Clear,2016-01-02 01:51:00,19.0,,-,50,N/A,30.03,36.0,,8:51 PM,10.0,WNW,6.9,290,New York City,New York,10001
21,Clear,2016-01-02 02:51:00,19.9,,-,54,N/A,30.02,35.1,,9:51 PM,10.0,North,-9999.0,0,New York City,New York,10001
22,Clear,2016-01-02 03:51:00,19.0,,-,52,N/A,30.03,35.1,,10:51 PM,10.0,Variable,5.8,0,New York City,New York,10001
23,Clear,2016-01-02 04:51:00,16.0,,19.6,46,N/A,30.03,35.1,,11:51 PM,10.0,West,9.2,270,New York City,New York,10001
0,Mostly Cloudy,2016-01-02 05:51:00,15.1,,18.4,46,N/A,30.02,34.0,,12:51 AM,10.0,Variable,5.8,0,New York City,New York,10001
1,Clear,2016-01-02 06:51:00,16.0,,16.1,48,N/A,30.02,34.0,,1:51 AM,10.0,West,8.1,270,New York City,New York,10001
2,Clear,2016-01-02 07:51:00,17.1,,-,50,N/A,30.04,34.0,,2:51 AM,10.0,WNW,8.1,290,New York City,New York,10001
3,Clear,2016-01-02 08:51:00,17.1,,20.7,50,N/A,30.03,34.0,,3:51 AM,10.0,West,13.8,280,New York City,New York,10001
4,Clear,2016-01-02 09:51:00,18.0,,16.1,54,N/A,30.04,33.1,,4:51 AM,10.0,West,10.4,280,New York City,New York,10001
5,Clear,2016-01-02 10:51:00,18.0,,-,54,N/A,30.05,33.1,,5:51 AM,10.0,West,9.2,270,New York City,New York,10001
6,Scattered Clouds,2016-01-02 11:51:00,18.0,,-,54,N/A,30.06,33.1,,6:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
7,Overcast,2016-01-02 12:51:00,18.0,,-,52,N/A,30.07,34.0,,7:51 AM,10.0,West,4.6,270,New York City,New York,10001
8,Overcast,2016-01-02 13:51:00,17.1,,-,50,N/A,30.09,34.0,,8:51 AM,10.0,West,6.9,260,New York City,New York,10001
9,Overcast,2016-01-02 14:51:00,17.1,,-,48,N/A,30.10,35.1,,9:51 AM,10.0,Variable,5.8,0,New York City,New York,10001
10,Overcast,2016-01-02 15:51:00,18.0,,-,46,N/A,30.08,37.0,,10:51 AM,10.0,Variable,5.8,0,New York City,New York,10001
11,Scattered Clouds,2016-01-02 16:51:00,17.1,,16.1,44,N/A,30.05,37.0,,11:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
12,Scattered Clouds,2016-01-02 17:51:00,17.1,,-,43,N/A,30.01,37.9,,12:51 PM,10.0,WNW,8.1,290,New York City,New York,10001
13,Clear,2016-01-02 18:51:00,18.0,,-,43,N/A,29.99,39.0,,1:51 PM,10.0,WSW,8.1,250,New York City,New York,10001
14,Clear,2016-01-02 19:51:00,19.0,,17.3,45,N/A,29.98,39.0,,2:51 PM,10.0,WNW,9.2,290,New York City,New York,10001
15,Overcast,2016-01-02 20:51:00,19.0,,-,43,N/A,29.99,39.9,,3:51 PM,10.0,WNW,6.9,290,New York City,New York,10001
16,Overcast,2016-01-02 21:51:00,18.0,,-,43,N/A,30.00,39.0,,4:51 PM,10.0,Variable,6.9,0,New York City,New York,10001
17,Clear,2016-01-02 22:51:00,17.1,,17.3,44,N/A,30.01,37.0,,5:51 PM,10.0,NW,5.8,310,New York City,New York,10001
18,Clear,2016-01-02 23:51:00,17.1,,-,46,N/A,30.01,36.0,,6:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
19,Clear,2016-01-03 00:51:00,17.1,,-,46,N/A,30.01,36.0,,7:51 PM,10.0,WNW,6.9,290,New York City,New York,10001
20,Clear,2016-01-03 01:51:00,18.0,,-,50,N/A,30.00,35.1,,8:51 PM,10.0,WSW,4.6,240,New York City,New York,10001
21,Clear,2016-01-03 02:51:00,18.0,,-,48,N/A,29.99,36.0,,9:51 PM,10.0,North,-9999.0,0,New York City,New York,10001
22,Clear,2016-01-03 03:51:00,19.0,,-,52,N/A,29.97,35.1,,10:51 PM,10.0,Variable,6.9,0,New York City,New York,10001
23,Clear,2016-01-03 04:51:00,19.9,,-,52,N/A,29.96,36.0,,11:51 PM,10.0,WSW,8.1,250,New York City,New York,10001
0,Clear,2016-01-03 05:51:00,19.9,,-,54,N/A,29.94,35.1,,12:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
1,Clear,2016-01-03 06:51:00,19.9,,-,52,N/A,29.92,36.0,,1:51 AM,10.0,West,11.5,260,New York City,New York,10001
2,Clear,2016-01-03 07:51:00,19.9,,16.1,52,N/A,29.89,36.0,,2:51 AM,10.0,WSW,6.9,240,New York City,New York,10001
3,Clear,2016-01-03 08:51:00,19.9,,-,52,N/A,29.86,36.0,,3:51 AM,10.0,North,-9999.0,0,New York City,New York,10001
4,Clear,2016-01-03 09:51:00,19.9,,24.2,50,N/A,29.86,37.0,,4:51 AM,10.0,Variable,6.9,0,New York City,New York,10001
5,Clear,2016-01-03 10:51:00,19.9,,-,52,N/A,29.84,36.0,,5:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
6,Clear,2016-01-03 11:51:00,21.0,,-,57,N/A,29.85,35.1,,6:51 AM,10.0,WSW,4.6,250,New York City,New York,10001
7,Clear,2016-01-03 12:51:00,21.0,,-,55,N/A,29.85,36.0,,7:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
8,Clear,2016-01-03 13:51:00,21.0,,17.3,51,N/A,29.85,37.9,,8:51 AM,10.0,WSW,10.4,240,New York City,New York,10001
9,Clear,2016-01-03 14:51:00,21.0,,-,49,N/A,29.86,39.0,,9:51 AM,10.0,North,-9999.0,0,New York City,New York,10001
10,Clear,2016-01-03 15:51:00,19.9,,16.1,40,N/A,29.83,43.0,,10:51 AM,10.0,Variable,5.8,0,New York City,New York,10001
11,Clear,2016-01-03 16:51:00,19.0,,21.9,37,N/A,29.81,44.1,,11:51 AM,10.0,WNW,11.5,290,New York City,New York,10001
12,Clear,2016-01-03 17:51:00,19.9,,-,38,N/A,29.79,44.1,,12:51 PM,10.0,North,-9999.0,0,New York City,New York,10001
13,Clear,2016-01-03 18:51:00,21.0,,18.4,40,N/A,29.80,44.1,,1:51 PM,10.0,West,8.1,280,New York City,New York,10001
14,Mostly Cloudy,2016-01-03 19:51:00,21.0,,20.7,43,N/A,29.81,42.1,,2:51 PM,10.0,NW,10.4,310,New York City,New York,10001
15,Clear,2016-01-03 20:51:00,19.9,,16.1,43,N/A,29.82,41.0,,3:51 PM,10.0,West,9.2,280,New York City,New York,10001
16,Overcast,2016-01-03 21:51:00,21.0,,-,45,N/A,29.84,41.0,,4:51 PM,10.0,WNW,11.5,290,New York City,New York,10001
17,Mostly Cloudy,2016-01-03 22:51:00,21.0,,-,45,N/A,29.86,41.0,,5:51 PM,10.0,WNW,6.9,290,New York City,New York,10001
18,Clear,2016-01-03 23:51:00,21.0,,-,47,N/A,29.88,39.9,,6:51 PM,10.0,West,9.2,280,New York City,New York,10001
19,Clear,2016-01-04 00:51:00,21.9,,-,50,N/A,29.89,39.0,,7:51 PM,10.0,WNW,8.1,290,New York City,New York,10001
20,Clear,2016-01-04 01:51:00,21.9,,-,53,N/A,29.88,37.9,,8:51 PM,10.0,WNW,10.4,290,New York City,New York,10001
21,Clear,2016-01-04 02:51:00,21.9,,-,54,N/A,29.88,37.0,,9:51 PM,10.0,West,9.2,280,New York City,New York,10001
22,Partly Cloudy,2016-01-04 03:51:00,23.0,,-,57,N/A,29.89,37.0,,10:51 PM,10.0,West,9.2,280,New York City,New York,10001
23,Partly Cloudy,2016-01-04 04:51:00,23.0,,-,59,N/A,29.88,36.0,,11:51 PM,10.0,Variable,6.9,0,New York City,New York,10001
0,Partly Cloudy,2016-01-04 05:51:00,23.0,,-,59,N/A,29.87,36.0,,12:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
1,Overcast,2016-01-04 06:51:00,23.0,,-,59,N/A,29.88,36.0,,1:51 AM,10.0,Variable,5.8,0,New York City,New York,10001
2,Overcast,2016-01-04 07:51:00,19.0,,-,52,N/A,29.90,35.1,,2:51 AM,10.0,Variable,3.5,0,New York City,New York,10001
3,Overcast,2016-01-04 08:51:00,17.1,,-,50,N/A,29.89,34.0,,3:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
4,Overcast,2016-01-04 09:51:00,15.1,,19.6,48,N/A,29.90,33.1,,4:51 AM,10.0,NW,9.2,310,New York City,New York,10001
5,Partly Cloudy,2016-01-04 10:51:00,15.1,,20.7,52,N/A,29.94,30.9,,5:51 AM,10.0,NW,10.4,310,New York City,New York,10001
6,Mostly Cloudy,2016-01-04 11:51:00,14.0,,20.7,51,N/A,29.96,30.0,,6:51 AM,10.0,NW,11.5,310,New York City,New York,10001
7,Overcast,2016-01-04 12:51:00,12.9,,-,51,N/A,29.98,28.9,,7:51 AM,10.0,Variable,6.9,0,New York City,New York,10001
8,Overcast,2016-01-04 13:51:00,12.9,,-,51,N/A,30.01,28.9,,8:51 AM,10.0,Variable,6.9,0,New York City,New York,10001
9,Partly Cloudy,2016-01-04 14:51:00,8.1,,-,43,N/A,30.04,28.0,,9:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
10,Clear,2016-01-04 15:51:00,8.1,,19.6,43,N/A,30.04,28.0,,10:51 AM,10.0,WNW,11.5,300,New York City,New York,10001
11,Clear,2016-01-04 16:51:00,5.0,,-,38,N/A,30.02,28.0,,11:51 AM,10.0,NW,9.2,320,New York City,New York,10001
12,Clear,2016-01-04 17:51:00,1.9,,-,30,N/A,30.01,30.0,,12:51 PM,10.0,North,-9999.0,0,New York City,New York,10001
13,Clear,2016-01-04 18:51:00,1.0,,23.0,31,N/A,30.02,28.0,,1:51 PM,10.0,Variable,4.6,0,New York City,New York,10001
14,Clear,2016-01-04 19:51:00,-0.0,,19.6,30,N/A,30.05,28.0,,2:51 PM,10.0,Variable,5.8,0,New York City,New York,10001
15,Clear,2016-01-04 20:51:00,5.0,,20.7,41,N/A,30.09,26.1,,3:51 PM,10.0,NE,11.5,40,New York City,New York,10001
16,Clear,2016-01-04 21:51:00,3.9,,21.9,44,N/A,30.14,23.0,,4:51 PM,10.0,NNE,11.5,30,New York City,New York,10001
17,Clear,2016-01-04 22:51:00,3.0,,25.3,46,N/A,30.18,21.0,,5:51 PM,10.0,NNE,12.7,20,New York City,New York,10001
18,Clear,2016-01-04 23:51:00,1.0,,-,44,N/A,30.23,19.9,,6:51 PM,10.0,North,-9999.0,0,New York City,New York,10001
19,Overcast,2016-01-05 00:51:00,1.9,,24.2,47,N/A,30.27,19.0,,7:51 PM,10.0,North,12.7,10,New York City,New York,10001
20,Partly Cloudy,2016-01-05 01:51:00,1.9,,25.3,50,N/A,30.29,18.0,,8:51 PM,10.0,North,10.4,360,New York City,New York,10001
21,Clear,2016-01-05 02:51:00,-0.0,,20.7,47,N/A,30.32,17.1,,9:51 PM,10.0,North,9.2,350,New York City,New York,10001
0,Clear,2016-01-05 07:51:00,-0.9,,20.7,56,N/A,30.46,12.0,,2:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
1,Clear,2016-01-05 08:51:00,-2.0,,23.0,53,N/A,30.47,12.0,,3:51 AM,10.0,Variable,6.9,0,New York City,New York,10001
2,Clear,2016-01-05 09:51:00,-2.9,,23.0,51,N/A,30.48,12.0,,4:51 AM,10.0,Variable,4.6,0,New York City,New York,10001
3,Clear,2016-01-05 10:51:00,-2.9,,20.7,54,N/A,30.52,10.9,,5:51 AM,10.0,NNE,10.4,30,New York City,New York,10001
4,Clear,2016-01-05 11:51:00,-2.9,,-,54,N/A,30.54,10.9,,6:51 AM,10.0,North,-9999.0,0,New York City,New York,10001
5,Clear,2016-01-05 12:51:00,-2.0,,-,53,N/A,30.54,12.0,,7:51 AM,10.0,Variable,5.8,0,New York City,New York,10001
6,Clear,2016-01-05 13:51:00,-4.0,,19.6,47,N/A,30.58,12.9,,8:51 AM,10.0,North,12.7,350,New York City,New York,10001
7,Clear,2016-01-05 14:51:00,-2.0,,-,43,N/A,30.61,17.1,,9:51 AM,10.0,North,-9999.0,0,New York City,New York,10001
8,Clear,2016-01-05 15:51:00,-4.0,,16.1,36,N/A,30.60,19.0,,10:51 AM,10.0,Variable,6.9,0,New York City,New York,10001
9,Clear,2016-01-05 16:51:00,-5.1,,18.4,30,N/A,30.60,21.9,,11:51 AM,10.0,NE,10.4,40,New York City,New York,10001
10,Clear,2016-01-05 17:51:00,-6.0,,-,26,N/A,30.58,25.0,,12:51 PM,10.0,Variable,6.9,0,New York City,New York,10001
11,Clear,2016-01-05 18:51:00,-6.0,,-,24,N/A,30.57,27.0,,1:51 PM,10.0,Variable,5.8,0,New York City,New York,10001
12,Clear,2016-01-05 19:51:00,-4.0,,-,25,N/A,30.58,28.0,,2:51 PM,10.0,WNW,4.6,300,New York City,New York,10001
13,Clear,2016-01-05 20:51:00,-2.9,,-,26,N/A,30.59,28.0,,3:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
14,Clear,2016-01-05 21:51:00,-4.0,,-,25,N/A,30.60,28.0,,4:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
15,Clear,2016-01-05 22:51:00,-2.9,,-,27,N/A,30.61,27.0,,5:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
16,Clear,2016-01-05 23:51:00,-2.9,,-,27,N/A,30.62,27.0,,6:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
17,Clear,2016-01-06 00:51:00,-2.0,,-,27,N/A,30.62,28.0,,7:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
18,Clear,2016-01-06 01:51:00,-2.0,,-,26,N/A,30.62,28.9,,8:51 PM,10.0,WNW,3.5,290,New York City,New York,10001
19,Clear,2016-01-06 02:51:00,-0.0,,-,30,N/A,30.61,28.0,,9:51 PM,10.0,Variable,3.5,0,New York City,New York,10001
20,Clear,2016-01-06 03:51:00,-0.0,,-,30,N/A,30.61,28.0,,10:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
21,Clear,2016-01-06 04:51:00,1.0,,-,33,N/A,30.59,27.0,,11:51 PM,10.0,West,3.5,280,New York City,New York,10001
0,Clear,2016-01-06 05:51:00,1.0,,-,31,N/A,30.58,28.0,,12:51 AM,10.0,WNW,3.5,290,New York City,New York,10001
1,Clear,2016-01-06 06:51:00,3.9,,-,37,N/A,30.58,27.0,,1:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
2,Clear,2016-01-06 07:51:00,5.0,,-,41,N/A,30.57,26.1,,2:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
3,Clear,2016-01-06 08:51:00,7.0,,-,44,N/A,30.56,26.1,,3:51 AM,10.0,NW,3.5,320,New York City,New York,10001
4,Clear,2016-01-06 09:51:00,9.0,,-,51,N/A,30.56,25.0,,4:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
5,Clear,2016-01-06 10:51:00,8.1,,-,47,N/A,30.57,26.1,,5:51 AM,10.0,WNW,3.5,290,New York City,New York,10001
6,Clear,2016-01-06 11:51:00,8.1,,-,47,N/A,30.57,26.1,,6:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
7,Clear,2016-01-06 12:51:00,6.1,,-,41,N/A,30.57,27.0,,7:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
8,Clear,2016-01-06 13:51:00,3.0,,-,32,N/A,30.58,30.0,,8:51 AM,10.0,Variable,3.5,0,New York City,New York,10001
9,Clear,2016-01-06 14:51:00,3.0,,-,32,N/A,30.58,30.0,,9:51 AM,10.0,Variable,6.9,0,New York City,New York,10001
10,Clear,2016-01-06 15:51:00,1.9,,-,27,N/A,30.57,33.1,,10:51 AM,10.0,WSW,6.9,250,New York City,New York,10001
11,Clear,2016-01-06 16:51:00,1.0,,-,23,N/A,30.53,36.0,,11:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
12,Clear,2016-01-06 17:51:00,1.0,,-,21,N/A,30.49,37.9,,12:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
13,Clear,2016-01-06 18:51:00,-0.0,,-,19,N/A,30.46,39.9,,1:51 PM,10.0,Variable,4.6,0,New York City,New York,10001
14,Clear,2016-01-06 19:51:00,-0.9,,-,18,N/A,30.45,39.9,,2:51 PM,10.0,WSW,4.6,240,New York City,New York,10001
15,Clear,2016-01-06 20:51:00,1.0,,-,20,N/A,30.44,39.0,,3:51 PM,10.0,SSW,3.5,210,New York City,New York,10001
16,Clear,2016-01-06 21:51:00,3.0,,-,23,N/A,30.43,37.9,,4:51 PM,10.0,WSW,3.5,240,New York City,New York,10001
17,Clear,2016-01-06 22:51:00,6.1,,-,27,N/A,30.43,37.9,,5:51 PM,10.0,SW,8.1,230,New York City,New York,10001
18,Clear,2016-01-06 23:51:00,3.9,,-,25,N/A,30.43,37.0,,6:51 PM,10.0,Variable,5.8,0,New York City,New York,10001
19,Clear,2016-01-07 00:51:00,6.1,,-,29,N/A,30.44,36.0,,7:51 PM,10.0,WSW,6.9,240,New York City,New York,10001
20,Clear,2016-01-07 01:51:00,3.9,,-,25,N/A,30.44,37.0,,8:51 PM,10.0,West,9.2,260,New York City,New York,10001
21,Clear,2016-01-07 02:51:00,5.0,,-,27,N/A,30.43,36.0,,9:51 PM,10.0,West,5.8,270,New York City,New York,10001
22,Clear,2016-01-07 03:51:00,9.0,,-,34,N/A,30.42,35.1,,10:51 PM,10.0,West,5.8,270,New York City,New York,10001
23,Clear,2016-01-07 04:51:00,6.1,,-,31,N/A,30.41,34.0,,11:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
0,Clear,2016-01-07 05:51:00,3.9,,-,27,N/A,30.38,35.1,,12:51 AM,10.0,West,6.9,260,New York City,New York,10001
1,Clear,2016-01-07 06:51:00,5.0,,-,30,N/A,30.37,34.0,,1:51 AM,10.0,West,5.8,260,New York City,New York,10001
2,Clear,2016-01-07 07:51:00,5.0,,-,31,N/A,30.36,33.1,,2:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
3,Clear,2016-01-07 08:51:00,6.1,,-,32,N/A,30.35,33.1,,3:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
4,Clear,2016-01-07 09:51:00,9.0,,-,38,N/A,30.35,32.0,,4:51 AM,10.0,West,4.6,280,New York City,New York,10001
5,Partly Cloudy,2016-01-07 10:51:00,8.1,,-,37,N/A,30.35,32.0,,5:51 AM,10.0,WNW,5.8,290,New York City,New York,10001
6,Partly Cloudy,2016-01-07 11:51:00,7.0,,-,37,N/A,30.34,30.9,,6:51 AM,10.0,Variable,3.5,0,New York City,New York,10001
7,Clear,2016-01-07 12:51:00,9.0,,-,38,N/A,30.34,32.0,,7:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
8,Mostly Cloudy,2016-01-07 13:51:00,7.0,,-,31,N/A,30.34,35.1,,8:51 AM,10.0,Variable,3.5,0,New York City,New York,10001
9,Partly Cloudy,2016-01-07 14:51:00,5.0,,-,25,N/A,30.33,37.9,,9:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
10,Clear,2016-01-07 15:51:00,6.1,,-,23,N/A,30.31,42.1,,10:51 AM,10.0,ENE,3.5,60,New York City,New York,10001
11,Mostly Cloudy,2016-01-07 16:51:00,8.1,,-,25,N/A,30.28,42.1,,11:51 AM,10.0,Calm,Calm,0,New York City,New York,10001
12,Overcast,2016-01-07 17:51:00,10.0,,-,25,N/A,30.25,44.1,,12:51 PM,10.0,West,3.5,270,New York City,New York,10001
13,Overcast,2016-01-07 18:00:00,9.0,,-,23,N/A,30.27,45.0,,1:00 PM,10.0,Variable,3.5,0,New York City,New York,10001
14,Mostly Cloudy,2016-01-07 18:33:00,10.0,,-,24,N/A,30.25,45.0,,1:33 PM,10.0,WNW,3.5,300,New York City,New York,10001
15,Overcast,2016-01-07 18:51:00,10.0,,-,24,N/A,30.24,45.0,,1:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
16,Overcast,2016-01-07 19:51:00,9.0,,-,23,N/A,30.23,45.0,,2:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
17,Overcast,2016-01-07 20:23:00,15.1,,-,29,N/A,30.25,46.0,,3:23 PM,10.0,Calm,Calm,0,New York City,New York,10001
18,Overcast,2016-01-07 20:44:00,12.9,,-,27,N/A,30.25,45.0,,3:44 PM,10.0,Calm,Calm,0,New York City,New York,10001
19,Overcast,2016-01-07 20:51:00,12.9,,-,26,N/A,30.23,46.0,,3:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
20,Clear,2016-01-07 21:51:00,18.0,,-,34,N/A,30.23,45.0,,4:51 PM,10.0,WNW,3.5,290,New York City,New York,10001
21,Overcast,2016-01-07 22:51:00,21.9,,-,40,N/A,30.25,45.0,,5:51 PM,10.0,West,3.5,280,New York City,New York,10001
22,Mostly Cloudy,2016-01-07 23:51:00,18.0,,-,35,N/A,30.24,44.1,,6:51 PM,10.0,WNW,4.6,290,New York City,New York,10001
23,Clear,2016-01-08 00:51:00,19.0,,-,40,N/A,30.23,42.1,,7:51 PM,10.0,Calm,Calm,0,New York City,New York,10001
24,Clear,2016-01-08 01:51:00,19.0,,-,40,N/A,30.22,42.1,,8:51 PM,10.0,WNW,3.5,300,New York City,New York,10001
25,Clear,2016-01-08 02:51:00,19.0,,-,40,N/A,30.21,42.1,,9:51 PM,10.0,NW,3.5,310,New York City,New York,10001
26,Clear,2016-01-08 03:51:00,19.9,,-,46,N/A,30.20,39.0,,10:51 PM,10.0,ENE,3.5,60,New York City,New York,10001
27,Unknown,2016-01-08 04:51:00,17.6,,-,42,N/A,-9999,39.2,,11:51 PM,-9999.0,North,-9999.0,0,New York City,New York,10001
0,Unknown,2016-01-08 05:51:00,21.2,,-,52,N/A,-9999,37.4,,12:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
1,Unknown,2016-01-08 06:51:00,21.2,,-,52,N/A,-9999,37.4,,1:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
2,Unknown,2016-01-08 07:51:00,21.2,,-,52,N/A,-9999,37.4,,2:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
3,Unknown,2016-01-08 08:51:00,19.4,,-,52,N/A,-9999,35.6,,3:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
4,Unknown,2016-01-08 09:51:00,17.6,,-,48,N/A,-9999,35.6,,4:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
5,Unknown,2016-01-08 10:51:00,17.6,,-,48,N/A,-9999,35.6,,5:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
6,Unknown,2016-01-08 11:51:00,21.2,,-,56,N/A,-9999,35.6,,6:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
7,Unknown,2016-01-08 12:51:00,24.8,,-,60,N/A,-9999,37.4,,7:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
8,Unknown,2016-01-08 14:51:00,30.2,,-,70,N/A,-9999,39.2,,9:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
9,Unknown,2016-01-08 15:51:00,30.2,,-,65,N/A,-9999,41.0,,10:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
10,Unknown,2016-01-08 16:51:00,39.2,,-,87,N/A,-9999,42.8,,11:51 AM,-9999.0,North,-9999.0,0,New York City,New York,10001
11,Unknown,2016-01-08 17:51:00,33.8,,-,70,N/A,-9999,42.8,,12:51 PM,-9999.0,North,-9999.0,0,New York City,New York,10001
12,Unknown,2016-01-08 18:51:00,32.0,,-,66,N/A,-9999,42.8,,1:51 PM,-9999.0,North,-9999.0,0,New York City,New York,10001
13,Mostly Cloudy,2016-01-08 19:28:00,30.9,,-,62,N/A,30.19,43.0,,2:28 PM,10.0,East,10.4,80,New York City,New York,10001
14,Overcast,2016-01-08 19:51:00,30.9,,-,62,N/A,30.17,43.0,,2:51 PM,10.0,Variable,6.9,0,New York City,New York,10001
15,Overcast,2016-01-08 20:51:00,33.1,,-,68,N/A,30.17,43.0,,3:51 PM,10.0,NE,5.8,50,New York City,New York,10001
16,Overcast,2016-01-08 21:51:00,33.1,,-,65,N/A,30.17,44.1,,4:51 PM,10.0,NE,5.8,50,New York City,New York,10001
17,Overcast,2016-01-08 22:28:00,33.1,,-,65,N/A,30.20,44.1,,5:28 PM,10.0,East,8.1,80,New York City,New York,10001
18,Overcast,2016-01-08 22:48:00,33.8,,-,66,N/A,30.20,44.6,,5:48 PM,10.0,Variable,6.9,0,New York City,New York,10001
19,Overcast,2016-01-08 22:51:00,33.1,,-,65,N/A,30.18,44.1,,5:51 PM,10.0,SE,5.8,130,New York City,New York,10001
20,Mostly Cloudy,2016-01-08 23:36:00,30.9,,-,60,N/A,30.21,44.1,,6:36 PM,10.0,SE,9.2,130,New York City,New York,10001
