,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeEDT,TimeEST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
0,Overcast,2016-01-01 05:52:00,32.0,,-,63,N/A,30.16,44.1,,12:52 AM,10.0,NNW,8.1,340,Washington,District of Columbia,20001
1,Mostly Cloudy,2016-01-01 06:52:00,32.0,,-,67,N/A,30.15,42.1,,1:52 AM,10.0,North,6.9,350,Washington,District of Columbia,20001
2,Mostly Cloudy,2016-01-01 07:52:00,32.0,,-,67,N/A,30.16,42.1,,2:52 AM,10.0,NNW,8.1,340,Washington,District of Columbia,20001
3,Mostly Cloudy,2016-01-01 08:52:00,30.0,,-,62,N/A,30.14,42.1,,3:52 AM,10.0,NW,6.9,320,Washington,District of Columbia,20001
4,Overcast,2016-01-01 09:52:00,30.0,,-,62,N/A,30.14,42.1,,4:52 AM,10.0,NW,8.1,320,Washington,District of Columbia,20001
5,Overcast,2016-01-01 10:52:00,28.9,,-,60,N/A,30.14,42.1,,5:52 AM,10.0,NW,10.4,320,Washington,District of Columbia,20001
6,Overcast,2016-01-01 11:52:00,28.0,,-,60,N/A,30.15,41.0,,6:52 AM,10.0,NNW,6.9,330,Washington,District of Columbia,20001
7,Overcast,2016-01-01 12:52:00,28.9,,-,62,N/A,30.15,41.0,,7:52 AM,10.0,NNW,9.2,330,Washington,District of Columbia,20001
8,Overcast,2016-01-01 13:52:00,28.9,,-,62,N/A,30.17,41.0,,8:52 AM,10.0,NW,6.9,320,Washington,District of Columbia,20001
9,Overcast,2016-01-01 14:52:00,30.0,,-,62,N/A,30.17,42.1,,9:52 AM,10.0,NNW,10.4,330,Washington,District of Columbia,20001
10,Overcast,2016-01-01 15:52:00,30.0,,-,58,N/A,30.17,44.1,,10:52 AM,10.0,WNW,9.2,300,Washington,District of Columbia,20001
11,Overcast,2016-01-01 16:52:00,30.0,,-,56,N/A,30.13,45.0,,11:52 AM,10.0,WNW,8.1,300,Washington,District of Columbia,20001
12,Overcast,2016-01-01 17:52:00,30.9,,-,56,N/A,30.11,46.0,,12:52 PM,10.0,WNW,12.7,300,Washington,District of Columbia,20001
13,Overcast,2016-01-01 18:52:00,30.0,,-,56,N/A,30.09,45.0,,1:52 PM,10.0,WNW,11.5,300,Washington,District of Columbia,20001
14,Overcast,2016-01-01 19:52:00,30.0,,-,56,N/A,30.09,45.0,,2:52 PM,10.0,NW,6.9,310,Washington,District of Columbia,20001
15,Overcast,2016-01-01 20:52:00,28.0,,-,53,N/A,30.08,44.1,,3:52 PM,10.0,WNW,6.9,300,Washington,District of Columbia,20001
16,Mostly Cloudy,2016-01-01 21:21:00,27.0,,-,53,N/A,30.09,43.0,,4:21 PM,10.0,NW,8.1,320,Washington,District of Columbia,20001
17,Mostly Cloudy,2016-01-01 21:52:00,27.0,,-,53,N/A,30.10,43.0,,4:52 PM,10.0,NNW,6.9,340,Washington,District of Columbia,20001
18,Mostly Cloudy,2016-01-01 22:52:00,25.0,,-,53,N/A,30.11,41.0,,5:52 PM,10.0,Variable,6.9,0,Washington,District of Columbia,20001
19,Scattered Clouds,2016-01-01 23:52:00,24.1,,-,53,N/A,30.13,39.9,,6:52 PM,10.0,NNW,10.4,340,Washington,District of Columbia,20001
20,Clear,2016-01-02 00:52:00,23.0,,-,53,N/A,30.14,39.0,,7:52 PM,10.0,NNW,8.1,330,Washington,District of Columbia,20001
21,Clear,2016-01-02 01:52:00,21.9,,-,50,N/A,30.15,39.0,,8:52 PM,10.0,NW,12.7,320,Washington,District of Columbia,20001
22,Clear,2016-01-02 02:52:00,21.9,,-,53,N/A,30.15,37.9,,9:52 PM,10.0,WSW,6.9,240,Washington,District of Columbia,20001
23,Partly Cloudy,2016-01-02 03:52:00,21.9,,-,53,N/A,30.15,37.9,,10:52 PM,10.0,SSW,4.6,210,Washington,District of Columbia,20001
24,Partly Cloudy,2016-01-02 04:52:00,21.9,,-,54,N/A,30.14,37.0,,11:52 PM,10.0,West,5.8,260,Washington,District of Columbia,20001
0,Partly Cloudy,2016-01-02 05:52:00,21.9,,-,57,N/A,30.15,36.0,,12:52 AM,10.0,South,6.9,190,Washington,District of Columbia,20001
1,Clear,2016-01-02 06:52:00,21.9,,-,57,N/A,30.15,36.0,,1:52 AM,10.0,SW,5.8,220,Washington,District of Columbia,20001
2,Partly Cloudy,2016-01-02 07:52:00,23.0,,-,64,N/A,30.15,34.0,,2:52 AM,10.0,SSW,4.6,200,Washington,District of Columbia,20001
3,Partly Cloudy,2016-01-02 08:52:00,23.0,,-,66,N/A,30.14,33.1,,3:52 AM,10.0,SW,4.6,230,Washington,District of Columbia,20001
4,Clear,2016-01-02 09:52:00,24.1,,-,70,N/A,30.14,33.1,,4:52 AM,10.0,SW,5.8,220,Washington,District of Columbia,20001
5,Clear,2016-01-02 10:52:00,23.0,,-,66,N/A,30.15,33.1,,5:52 AM,10.0,WSW,5.8,240,Washington,District of Columbia,20001
6,Partly Cloudy,2016-01-02 11:52:00,23.0,,-,66,N/A,30.16,33.1,,6:52 AM,10.0,SW,4.6,230,Washington,District of Columbia,20001
7,Partly Cloudy,2016-01-02 12:52:00,23.0,,-,64,N/A,30.17,34.0,,7:52 AM,10.0,WSW,6.9,250,Washington,District of Columbia,20001
8,Partly Cloudy,2016-01-02 13:52:00,24.1,,-,57,N/A,30.18,37.9,,8:52 AM,10.0,WSW,5.8,240,Washington,District of Columbia,20001
9,Clear,2016-01-02 14:52:00,26.1,,-,58,N/A,30.19,39.9,,9:52 AM,10.0,South,5.8,170,Washington,District of Columbia,20001
10,Clear,2016-01-02 15:52:00,23.0,,-,45,N/A,30.18,43.0,,10:52 AM,10.0,WSW,8.1,250,Washington,District of Columbia,20001
11,Clear,2016-01-02 16:52:00,24.1,,-,44,N/A,30.14,45.0,,11:52 AM,10.0,WNW,8.1,290,Washington,District of Columbia,20001
12,Clear,2016-01-02 17:52:00,24.1,,-,42,N/A,30.10,46.0,,12:52 PM,10.0,WSW,10.4,240,Washington,District of Columbia,20001
13,Clear,2016-01-02 18:52:00,24.1,,16.1,39,N/A,30.07,48.0,,1:52 PM,10.0,WSW,10.4,250,Washington,District of Columbia,20001
14,Clear,2016-01-02 19:52:00,24.1,,-,39,N/A,30.05,48.0,,2:52 PM,10.0,SW,9.2,220,Washington,District of Columbia,20001
15,Clear,2016-01-02 20:52:00,25.0,,-,41,N/A,30.04,48.0,,3:52 PM,10.0,SSW,8.1,210,Washington,District of Columbia,20001
16,Clear,2016-01-02 21:52:00,24.1,,-,42,N/A,30.05,46.0,,4:52 PM,10.0,SW,8.1,220,Washington,District of Columbia,20001
17,Clear,2016-01-02 22:52:00,26.1,,-,49,N/A,30.05,44.1,,5:52 PM,10.0,South,8.1,190,Washington,District of Columbia,20001
18,Clear,2016-01-02 23:52:00,26.1,,-,51,N/A,30.05,43.0,,6:52 PM,10.0,SSW,5.8,210,Washington,District of Columbia,20001
19,Clear,2016-01-03 00:52:00,25.0,,-,49,N/A,30.04,43.0,,7:52 PM,10.0,SW,3.5,230,Washington,District of Columbia,20001
20,Clear,2016-01-03 01:52:00,26.1,,-,53,N/A,30.03,42.1,,8:52 PM,10.0,SW,4.6,220,Washington,District of Columbia,20001
21,Clear,2016-01-03 02:52:00,28.0,,-,60,N/A,30.02,41.0,,9:52 PM,10.0,WSW,4.6,240,Washington,District of Columbia,20001
22,Clear,2016-01-03 03:52:00,28.9,,-,65,N/A,30.02,39.9,,10:52 PM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
23,Clear,2016-01-03 04:52:00,32.0,,-,79,N/A,30.01,37.9,,11:52 PM,10.0,South,3.5,190,Washington,District of Columbia,20001
0,Clear,2016-01-03 05:52:00,30.9,,-,79,N/A,29.99,37.0,,12:52 AM,10.0,South,4.6,170,Washington,District of Columbia,20001
1,Clear,2016-01-03 06:52:00,28.9,,-,76,N/A,29.97,36.0,,1:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
2,Clear,2016-01-03 07:52:00,28.9,,-,82,N/A,29.97,34.0,,2:52 AM,10.0,SW,4.6,220,Washington,District of Columbia,20001
3,Clear,2016-01-03 08:52:00,28.0,,-,85,N/A,29.95,32.0,,3:52 AM,10.0,SSW,6.9,210,Washington,District of Columbia,20001
4,Partly Cloudy,2016-01-03 09:52:00,30.0,,-,85,N/A,29.93,34.0,,4:52 AM,10.0,South,3.5,180,Washington,District of Columbia,20001
5,Clear,2016-01-03 10:52:00,27.0,,-,82,N/A,29.92,32.0,,5:52 AM,10.0,SSW,8.1,200,Washington,District of Columbia,20001
6,Partly Cloudy,2016-01-03 11:52:00,28.0,,-,79,N/A,29.93,34.0,,6:52 AM,10.0,WSW,3.5,250,Washington,District of Columbia,20001
7,Partly Cloudy,2016-01-03 12:52:00,26.1,,-,79,N/A,29.93,32.0,,7:52 AM,10.0,SW,6.9,220,Washington,District of Columbia,20001
8,Partly Cloudy,2016-01-03 13:52:00,30.0,,-,82,N/A,29.94,35.1,,8:52 AM,10.0,South,5.8,190,Washington,District of Columbia,20001
9,Partly Cloudy,2016-01-03 14:52:00,28.0,,-,65,N/A,29.94,39.0,,9:52 AM,10.0,SSW,6.9,200,Washington,District of Columbia,20001
10,Scattered Clouds,2016-01-03 15:52:00,30.9,,-,65,N/A,29.92,42.1,,10:52 AM,10.0,SE,4.6,140,Washington,District of Columbia,20001
11,Scattered Clouds,2016-01-03 16:52:00,30.9,,-,56,N/A,29.89,46.0,,11:52 AM,10.0,South,5.8,170,Washington,District of Columbia,20001
12,Scattered Clouds,2016-01-03 17:52:00,32.0,,-,52,N/A,29.87,48.9,,12:52 PM,10.0,South,11.5,170,Washington,District of Columbia,20001
13,Scattered Clouds,2016-01-03 18:52:00,26.1,,-,38,N/A,29.84,51.1,,1:52 PM,10.0,SSE,5.8,160,Washington,District of Columbia,20001
14,Scattered Clouds,2016-01-03 19:52:00,23.0,,-,31,N/A,29.84,53.1,,2:52 PM,10.0,East,3.5,90,Washington,District of Columbia,20001
15,Scattered Clouds,2016-01-03 20:52:00,27.0,,-,38,N/A,29.85,52.0,,3:52 PM,10.0,North,9.2,10,Washington,District of Columbia,20001
16,Scattered Clouds,2016-01-03 21:52:00,24.1,,-,38,N/A,29.88,48.9,,4:52 PM,10.0,NNW,9.2,330,Washington,District of Columbia,20001
17,Partly Cloudy,2016-01-03 22:52:00,26.1,,-,44,N/A,29.92,46.9,,5:52 PM,10.0,North,19.6,350,Washington,District of Columbia,20001
18,Partly Cloudy,2016-01-03 23:52:00,25.0,,27.6,53,N/A,29.98,41.0,,6:52 PM,10.0,North,19.6,350,Washington,District of Columbia,20001
19,Partly Cloudy,2016-01-04 00:52:00,25.0,,-,57,N/A,29.99,39.0,,7:52 PM,10.0,North,15.0,360,Washington,District of Columbia,20001
20,Partly Cloudy,2016-01-04 01:52:00,24.1,,-,57,N/A,30.00,37.9,,8:52 PM,10.0,North,9.2,350,Washington,District of Columbia,20001
21,Partly Cloudy,2016-01-04 02:52:00,24.1,,-,59,N/A,30.01,37.0,,9:52 PM,10.0,North,8.1,350,Washington,District of Columbia,20001
22,Partly Cloudy,2016-01-04 03:52:00,24.1,,-,59,N/A,30.00,37.0,,10:52 PM,10.0,NNW,8.1,340,Washington,District of Columbia,20001
23,Scattered Clouds,2016-01-04 04:52:00,24.1,,-,62,N/A,29.99,36.0,,11:52 PM,10.0,NNW,8.1,340,Washington,District of Columbia,20001
0,Scattered Clouds,2016-01-04 05:52:00,24.1,,-,64,N/A,29.98,35.1,,12:52 AM,10.0,NNW,6.9,330,Washington,District of Columbia,20001
1,Scattered Clouds,2016-01-04 06:52:00,24.1,,-,64,N/A,29.97,35.1,,1:52 AM,10.0,NNW,4.6,330,Washington,District of Columbia,20001
2,Partly Cloudy,2016-01-04 07:52:00,23.0,,-,59,N/A,29.97,36.0,,2:52 AM,10.0,NNW,4.6,340,Washington,District of Columbia,20001
3,Partly Cloudy,2016-01-04 08:52:00,24.1,,-,67,N/A,29.98,34.0,,3:52 AM,10.0,NNW,8.1,330,Washington,District of Columbia,20001
4,Partly Cloudy,2016-01-04 09:52:00,24.1,,-,64,N/A,29.99,35.1,,4:52 AM,10.0,NNW,10.4,340,Washington,District of Columbia,20001
5,Scattered Clouds,2016-01-04 10:52:00,21.9,,-,61,N/A,30.02,34.0,,5:52 AM,10.0,NNW,9.2,340,Washington,District of Columbia,20001
6,Mostly Cloudy,2016-01-04 11:52:00,21.9,,-,61,N/A,30.04,34.0,,6:52 AM,10.0,NW,10.4,320,Washington,District of Columbia,20001
7,Mostly Cloudy,2016-01-04 12:52:00,19.9,,28.8,54,N/A,30.06,35.1,,7:52 AM,10.0,NNW,16.1,340,Washington,District of Columbia,20001
8,Scattered Clouds,2016-01-04 13:52:00,12.9,,31.1,43,N/A,30.10,33.1,,8:52 AM,10.0,NNW,24.2,330,Washington,District of Columbia,20001
9,Mostly Cloudy,2016-01-04 14:52:00,14.0,,29.9,44,N/A,30.11,34.0,,9:52 AM,10.0,NW,16.1,320,Washington,District of Columbia,20001
10,Partly Cloudy,2016-01-04 15:52:00,15.1,,-,43,N/A,30.13,36.0,,10:52 AM,10.0,NNW,18.4,340,Washington,District of Columbia,20001
11,Scattered Clouds,2016-01-04 16:52:00,15.1,,27.6,41,N/A,30.12,37.0,,11:52 AM,10.0,NNW,20.7,330,Washington,District of Columbia,20001
12,Scattered Clouds,2016-01-04 17:52:00,10.0,,31.1,34,N/A,30.11,36.0,,12:52 PM,10.0,NNW,23.0,330,Washington,District of Columbia,20001
13,Scattered Clouds,2016-01-04 18:52:00,10.0,,28.8,32,N/A,30.11,37.9,,1:52 PM,10.0,NNW,20.7,340,Washington,District of Columbia,20001
14,Scattered Clouds,2016-01-04 19:52:00,10.0,,31.1,33,N/A,30.13,37.0,,2:52 PM,10.0,North,23.0,350,Washington,District of Columbia,20001
15,Mostly Cloudy,2016-01-04 20:52:00,8.1,,32.2,34,N/A,30.17,34.0,,3:52 PM,10.0,NNW,18.4,330,Washington,District of Columbia,20001
16,Mostly Cloudy,2016-01-04 21:52:00,7.0,,33.4,35,N/A,30.20,32.0,,4:52 PM,10.0,North,24.2,360,Washington,District of Columbia,20001
17,Partly Cloudy,2016-01-04 22:52:00,5.0,,26.5,33,N/A,30.25,30.9,,5:52 PM,10.0,NW,17.3,320,Washington,District of Columbia,20001
18,Partly Cloudy,2016-01-04 23:52:00,5.0,,28.8,35,N/A,30.29,30.0,,6:52 PM,10.0,NNW,20.7,340,Washington,District of Columbia,20001
19,Partly Cloudy,2016-01-05 00:52:00,5.0,,33.4,38,N/A,30.32,28.0,,7:52 PM,10.0,North,24.2,350,Washington,District of Columbia,20001
20,Partly Cloudy,2016-01-05 01:52:00,6.1,,-,41,N/A,30.35,27.0,,8:52 PM,10.0,North,20.7,10,Washington,District of Columbia,20001
21,Partly Cloudy,2016-01-05 02:52:00,3.9,,34.5,39,N/A,30.39,26.1,,9:52 PM,10.0,North,19.6,350,Washington,District of Columbia,20001
0,Clear,2016-01-05 07:52:00,-0.0,,-,47,N/A,30.53,17.1,,2:52 AM,10.0,North,18.4,350,Washington,District of Columbia,20001
1,Clear,2016-01-05 08:52:00,1.0,,27.6,50,N/A,30.53,17.1,,3:52 AM,10.0,NNW,21.9,340,Washington,District of Columbia,20001
2,Clear,2016-01-05 09:52:00,1.0,,-,52,N/A,30.55,16.0,,4:52 AM,10.0,North,15.0,350,Washington,District of Columbia,20001
3,Clear,2016-01-05 10:52:00,1.9,,-,54,N/A,30.58,16.0,,5:52 AM,10.0,NNW,15.0,340,Washington,District of Columbia,20001
4,Clear,2016-01-05 11:52:00,1.9,,-,54,N/A,30.60,16.0,,6:52 AM,10.0,NNW,16.1,340,Washington,District of Columbia,20001
5,Clear,2016-01-05 12:52:00,3.0,,-,54,N/A,30.62,17.1,,7:52 AM,10.0,NNW,12.7,340,Washington,District of Columbia,20001
6,Clear,2016-01-05 13:52:00,3.0,,-,50,N/A,30.64,19.0,,8:52 AM,10.0,North,15.0,360,Washington,District of Columbia,20001
7,Clear,2016-01-05 14:52:00,3.0,,-,44,N/A,30.67,21.9,,9:52 AM,10.0,North,10.4,360,Washington,District of Columbia,20001
8,Clear,2016-01-05 15:52:00,3.0,,-,39,N/A,30.69,25.0,,10:52 AM,10.0,NNW,10.4,340,Washington,District of Columbia,20001
9,Clear,2016-01-05 16:52:00,3.9,,-,36,N/A,30.67,28.0,,11:52 AM,10.0,NNW,8.1,330,Washington,District of Columbia,20001
10,Clear,2016-01-05 17:52:00,3.0,,-,32,N/A,30.65,30.0,,12:52 PM,10.0,North,5.8,350,Washington,District of Columbia,20001
11,Clear,2016-01-05 18:52:00,3.9,,-,29,N/A,30.63,33.1,,1:52 PM,10.0,NNW,8.1,330,Washington,District of Columbia,20001
12,Clear,2016-01-05 19:52:00,3.9,,-,29,N/A,30.62,33.1,,2:52 PM,10.0,NW,6.9,320,Washington,District of Columbia,20001
13,Clear,2016-01-05 20:52:00,3.0,,-,28,N/A,30.64,33.1,,3:52 PM,10.0,Variable,3.5,0,Washington,District of Columbia,20001
14,Clear,2016-01-05 21:52:00,3.0,,-,29,N/A,30.64,32.0,,4:52 PM,10.0,NW,3.5,310,Washington,District of Columbia,20001
15,Clear,2016-01-05 22:52:00,5.0,,-,33,N/A,30.65,30.9,,5:52 PM,10.0,NW,8.1,310,Washington,District of Columbia,20001
16,Clear,2016-01-05 23:52:00,6.1,,-,36,N/A,30.67,30.0,,6:52 PM,10.0,NW,8.1,310,Washington,District of Columbia,20001
17,Clear,2016-01-06 00:52:00,6.1,,-,39,N/A,30.67,28.0,,7:52 PM,10.0,NNW,5.8,340,Washington,District of Columbia,20001
18,Clear,2016-01-06 01:52:00,6.1,,-,39,N/A,30.67,28.0,,8:52 PM,10.0,NNW,5.8,340,Washington,District of Columbia,20001
19,Clear,2016-01-06 02:52:00,8.1,,-,43,N/A,30.66,28.0,,9:52 PM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
20,Clear,2016-01-06 03:52:00,10.0,,-,49,N/A,30.65,27.0,,10:52 PM,10.0,WSW,3.5,240,Washington,District of Columbia,20001
21,Clear,2016-01-06 04:52:00,12.0,,-,53,N/A,30.65,27.0,,11:52 PM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
0,Clear,2016-01-06 05:52:00,14.0,,-,65,N/A,30.64,24.1,,12:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
1,Clear,2016-01-06 06:52:00,12.9,,-,68,N/A,30.64,21.9,,1:52 AM,10.0,WSW,3.5,240,Washington,District of Columbia,20001
2,Clear,2016-01-06 07:52:00,12.9,,-,68,N/A,30.64,21.9,,2:52 AM,10.0,WSW,4.6,240,Washington,District of Columbia,20001
3,Clear,2016-01-06 08:52:00,14.0,,-,72,N/A,30.63,21.9,,3:52 AM,10.0,SW,3.5,220,Washington,District of Columbia,20001
4,Clear,2016-01-06 09:52:00,12.0,,-,66,N/A,30.62,21.9,,4:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
5,Clear,2016-01-06 10:52:00,14.0,,-,74,N/A,30.63,21.0,,5:52 AM,10.0,WSW,3.5,250,Washington,District of Columbia,20001
6,Mostly Cloudy,2016-01-06 11:52:00,12.9,,-,68,N/A,30.62,21.9,,6:52 AM,10.0,North,3.5,350,Washington,District of Columbia,20001
7,Mostly Cloudy,2016-01-06 12:52:00,16.0,,-,74,N/A,30.61,23.0,,7:52 AM,10.0,NE,4.6,40,Washington,District of Columbia,20001
8,Scattered Clouds,2016-01-06 13:52:00,18.0,,-,71,N/A,30.62,26.1,,8:52 AM,10.0,ENE,3.5,70,Washington,District of Columbia,20001
9,Partly Cloudy,2016-01-06 14:52:00,17.1,,-,63,N/A,30.63,28.0,,9:52 AM,10.0,SSE,3.5,160,Washington,District of Columbia,20001
10,Clear,2016-01-06 15:52:00,12.9,,-,45,N/A,30.61,32.0,,10:52 AM,10.0,SSE,6.9,160,Washington,District of Columbia,20001
11,Clear,2016-01-06 16:52:00,8.1,,-,34,N/A,30.57,34.0,,11:52 AM,10.0,South,6.9,180,Washington,District of Columbia,20001
12,Clear,2016-01-06 17:52:00,3.9,,-,25,N/A,30.53,37.0,,12:52 PM,10.0,South,6.9,180,Washington,District of Columbia,20001
13,Clear,2016-01-06 18:52:00,8.1,,-,29,N/A,30.51,37.9,,1:52 PM,10.0,South,6.9,190,Washington,District of Columbia,20001
14,Partly Cloudy,2016-01-06 19:52:00,12.9,,-,33,N/A,30.49,39.9,,2:52 PM,10.0,South,5.8,170,Washington,District of Columbia,20001
15,Partly Cloudy,2016-01-06 20:52:00,12.0,,-,32,N/A,30.47,39.9,,3:52 PM,10.0,South,4.6,190,Washington,District of Columbia,20001
16,Partly Cloudy,2016-01-06 21:52:00,10.0,,-,32,N/A,30.46,37.9,,4:52 PM,10.0,SSW,3.5,210,Washington,District of Columbia,20001
17,Partly Cloudy,2016-01-06 22:52:00,16.0,,-,41,N/A,30.46,37.9,,5:52 PM,10.0,SSW,3.5,200,Washington,District of Columbia,20001
18,Partly Cloudy,2016-01-06 23:52:00,19.9,,-,54,N/A,30.48,35.1,,6:52 PM,10.0,South,4.6,170,Washington,District of Columbia,20001
19,Mostly Cloudy,2016-01-07 00:39:00,19.0,,-,50,N/A,30.47,36.0,,7:39 PM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
20,Mostly Cloudy,2016-01-07 00:52:00,19.9,,-,52,N/A,30.47,36.0,,7:52 PM,10.0,ESE,3.5,120,Washington,District of Columbia,20001
21,Mostly Cloudy,2016-01-07 01:52:00,19.0,,-,50,N/A,30.46,36.0,,8:52 PM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
22,Mostly Cloudy,2016-01-07 02:52:00,23.0,,-,59,N/A,30.45,36.0,,9:52 PM,10.0,ESE,3.5,110,Washington,District of Columbia,20001
23,Scattered Clouds,2016-01-07 03:52:00,21.9,,-,54,N/A,30.44,37.0,,10:52 PM,10.0,ESE,3.5,120,Washington,District of Columbia,20001
24,Overcast,2016-01-07 04:52:00,23.0,,-,59,N/A,30.42,36.0,,11:52 PM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
0,Mostly Cloudy,2016-01-07 05:52:00,26.1,,-,70,N/A,30.40,35.1,,12:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
1,Overcast,2016-01-07 06:52:00,27.0,,-,75,N/A,30.39,34.0,,1:52 AM,10.0,NE,3.5,50,Washington,District of Columbia,20001
2,Overcast,2016-01-07 07:52:00,27.0,,-,72,N/A,30.39,35.1,,2:52 AM,10.0,NE,3.5,50,Washington,District of Columbia,20001
3,Overcast,2016-01-07 08:14:00,28.0,,-,76,N/A,30.38,35.1,,3:14 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
4,Overcast,2016-01-07 08:52:00,28.0,,-,76,N/A,30.37,35.1,,3:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
5,Overcast,2016-01-07 09:52:00,28.0,,-,73,N/A,30.36,36.0,,4:52 AM,10.0,ENE,3.5,70,Washington,District of Columbia,20001
6,Overcast,2016-01-07 10:02:00,28.0,,-,73,N/A,30.36,36.0,,5:02 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
7,Overcast,2016-01-07 10:23:00,28.9,,-,76,N/A,30.36,36.0,,5:23 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
8,Overcast,2016-01-07 10:52:00,28.0,,-,70,N/A,30.36,37.0,,5:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
9,Overcast,2016-01-07 11:08:00,28.9,,-,73,N/A,30.36,37.0,,6:08 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
10,Overcast,2016-01-07 11:52:00,28.9,,-,73,N/A,30.35,37.0,,6:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
11,Overcast,2016-01-07 12:05:00,28.9,,-,76,N/A,30.35,36.0,,7:05 AM,10.0,NE,4.6,40,Washington,District of Columbia,20001
12,Overcast,2016-01-07 12:52:00,28.9,,-,73,N/A,30.35,37.0,,7:52 AM,10.0,ENE,4.6,60,Washington,District of Columbia,20001
13,Overcast,2016-01-07 13:52:00,30.9,,-,73,N/A,30.36,39.0,,8:52 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
14,Overcast,2016-01-07 14:23:00,34.0,,-,86,N/A,30.36,37.9,,9:23 AM,10.0,SE,3.5,130,Washington,District of Columbia,20001
15,Overcast,2016-01-07 14:52:00,34.0,,-,86,N/A,30.35,37.9,,9:52 AM,6.0,Calm,Calm,0,Washington,District of Columbia,20001
16,Overcast,2016-01-07 15:05:00,34.0,,-,86,N/A,30.35,37.9,,10:05 AM,10.0,Calm,Calm,0,Washington,District of Columbia,20001
17,Overcast,2016-01-07 15:52:00,34.0,,-,82,N/A,30.34,39.0,,10:52 AM,7.0,Calm,Calm,0,Washington,District of Columbia,20001
18,Overcast,2016-01-07 16:00:00,34.0,,-,82,N/A,30.33,39.0,,11:00 AM,7.0,NNE,3.5,20,Washington,District of Columbia,20001
19,Overcast,2016-01-07 16:52:00,35.1,,-,83,N/A,30.30,39.9,,11:52 AM,8.0,Calm,Calm,0,Washington,District of Columbia,20001
20,Overcast,2016-01-07 17:52:00,36.0,,-,82,N/A,30.27,41.0,,12:52 PM,7.0,NE,4.6,40,Washington,District of Columbia,20001
21,Haze,2016-01-07 18:52:00,36.0,,-,82,N/A,30.25,41.0,,1:52 PM,4.0,Calm,Calm,0,Washington,District of Columbia,20001
22,Haze,2016-01-07 19:52:00,37.0,,-,82,N/A,30.24,42.1,,2:52 PM,5.0,Calm,Calm,0,Washington,District of Columbia,20001
23,Haze,2016-01-07 20:32:00,37.0,,-,80,N/A,30.24,43.0,,3:32 PM,6.0,NNE,3.5,30,Washington,District of Columbia,20001
24,Overcast,2016-01-07 20:52:00,37.0,,-,82,N/A,30.24,42.1,,3:52 PM,7.0,Calm,Calm,0,Washington,District of Columbia,20001
25,Overcast,2016-01-07 21:52:00,37.0,,-,80,N/A,30.25,43.0,,4:52 PM,7.0,NE,4.6,50,Washington,District of Columbia,20001
26,Overcast,2016-01-07 22:14:00,37.0,,-,80,N/A,30.24,43.0,,5:14 PM,8.0,NNE,3.5,30,Washington,District of Columbia,20001
27,Overcast,2016-01-07 22:52:00,37.0,,-,80,N/A,30.24,43.0,,5:52 PM,10.0,ENE,5.8,70,Washington,District of Columbia,20001
28,Overcast,2016-01-07 23:52:00,37.9,,-,85,N/A,30.24,42.1,,6:52 PM,9.0,ENE,4.6,70,Washington,District of Columbia,20001
29,Overcast,2016-01-08 00:52:00,37.9,,-,85,N/A,30.24,42.1,,7:52 PM,7.0,East,4.6,90,Washington,District of Columbia,20001
30,Overcast,2016-01-08 01:52:00,37.9,,-,89,N/A,30.23,41.0,,8:52 PM,8.0,NE,4.6,50,Washington,District of Columbia,20001
31,Overcast,2016-01-08 02:52:00,37.0,,-,86,N/A,30.21,41.0,,9:52 PM,6.0,ENE,10.4,60,Washington,District of Columbia,20001
32,Overcast,2016-01-08 03:52:00,37.0,,-,89,N/A,30.18,39.9,,10:52 PM,8.0,NE,4.6,40,Washington,District of Columbia,20001
33,Overcast,2016-01-08 03:59:00,37.0,,-,89,N/A,30.18,39.9,,10:59 PM,6.0,NE,5.8,50,Washington,District of Columbia,20001
34,Overcast,2016-01-08 04:26:00,37.0,,-,89,N/A,30.18,39.9,,11:26 PM,4.0,ENE,4.6,70,Washington,District of Columbia,20001
35,Overcast,2016-01-08 04:52:00,37.0,,-,89,N/A,30.19,39.9,,11:52 PM,4.0,NNW,3.5,340,Washington,District of Columbia,20001
